Fong Sai Yuk,1993,0
Airborne,1993,0
M. Butterfly,1993,0
"In weiter Ferne, so nah!",1993,0
Sonatine,1993,0
Wong Fei Hung ji saam: Si wong jaang ba,1993,0
And the Band Played On,1993,0
Death Wish V: The Face of Death,1994,
Somebody to Love,1994,
I Love Trouble,1994,
A Century of Cinema,1994,
La séparation,1994,
JLG/JLG - autoportrait de décembre,1994,
The Stand,1994,
Pao Da Shuang Deng,1994,4.6
The Shawshank Redemption,1994,4.4
Before the Rain,1994,4.4
Huozhe,1994,4.3
Utomlyonnye solntsem,1994,4.3
Trois couleurs: Rouge,1994,4.2
Una pura formalità,1994,4.2
Pulp Fiction,1994,4.2
Trois couleurs: Rouge,1994,4.2
Brother Minister: The Assassination of Malcolm X,1994,4.2
Keiner liebt mich,1994,4.2
Chung Hing sam lam,1994,4.2
Trois couleurs: Rouge,1994,4.2
Léon,1994,4.1
Il postino,1994,4.1
What Happened Was...,1994,4.1
Léon,1994,4.1
Hoop Dreams,1994,4.1
Crooklyn,1994,4.1
Forrest Gump,1994,4.1
Crumb,1994,4
Ladybird Ladybird,1994,4
Yin shi nan nu,1994,4
Les roseaux sauvages,1994,4
Fresh,1994,4
La reine Margot,1994,4
I Like It Like That,1994,4
Jason's Lyric,1994,4
The Endless Summer 2,1994,4
The Secret of Roan Inish,1994,3.9
Lamerica,1994,3.9
Fresa y chocolate,1994,3.9
A Great Day in Harlem,1994,3.9
Trzy kolory: Bialy,1994,3.9
The Lion King,1994,3.9
Okno v Parizh,1994,3.9
Il mostro,1994,3.8
The Crow,1994,3.8
Dellamorte Dellamore,1994,3.8
The Inkwell,1994,3.8
Farinelli,1994,3.8
Fear of a Black Hat,1994,3.8
Priest,1994,3.8
Maya Lin: A Strong Clear Vision,1994,3.8
Immortal Beloved,1994,3.8
Clerks.,1994,3.8
Ed Wood,1994,3.7
Interview with the Vampire: The Vampire Chronicles,1994,3.7
Vanya on 42nd Street,1994,3.7
Interview with the Vampire: The Vampire Chronicles,1994,3.7
Exotica,1994,3.7
Heavenly Creatures,1994,3.7
Heavenly Creatures,1994,3.7
Interview with the Vampire: The Vampire Chronicles,1994,3.7
Interview with the Vampire: The Vampire Chronicles,1994,3.7
Picture Bride,1994,3.7
"The Adventures of Priscilla, Queen of the Desert",1994,3.7
The Last Seduction,1994,3.6
A Man of No Importance,1994,3.6
The Hudsucker Proxy,1994,3.6
Swimming with Sharks,1994,3.6
Jui kuen II,1994,3.6
Death and the Maiden,1994,3.6
Bullets Over Broadway,1994,3.6
Shallow Grave,1994,3.6
The Sum of Us,1994,3.6
Dung che sai duk,1994,3.6
The Madness of King George,1994,3.6
Jui kuen II,1994,3.6
8 Seconds,1994,3.6
Bandit Queen,1994,3.6
Le colonel Chabert,1994,3.6
PCU,1994,3.5
Natural Born Killers,1994,3.5
Love Affair,1994,3.5
Der bewegte Mann,1994,3.5
Quiz Show,1994,3.5
Theremin: An Electronic Odyssey,1994,3.5
The Browning Version,1994,3.5
Natural Born Killers,1994,3.5
L'enfer,1994,3.5
Mrs. Parker and the Vicious Circle,1994,3.5
Little Odessa,1994,3.5
Love Affair,1994,3.5
Natural Born Killers,1994,3.5
Above the Rim,1994,3.5
Nina Takes a Lover,1994,3.4
Double Happiness,1994,3.4
Tom & Viv,1994,3.4
J'ai pas sommeil,1994,3.4
Safe Passage,1994,3.4
Muriel's Wedding,1994,3.4
Squanto: A Warrior's Tale,1994,3.3
Oleanna,1994,3.3
Speed,1994,3.3
With Honors,1994,3.3
The Ref,1994,3.3
Reality Bites,1994,3.3
The Client,1994,3.3
Star Trek: Generations,1994,3.3
Grosse fatigue,1994,3.3
Only You,1994,3.3
Backbeat,1994,3.3
When a Man Loves a Woman,1994,3.3
Stargate,1994,3.3
Dumb & Dumber,1994,3.3
Clear and Present Danger,1994,3.3
Don Juan DeMarco,1994,3.3
New Nightmare,1994,3.2
Blue Sky,1994,3.2
True Lies,1994,3.2
Mute Witness,1994,3.2
Four Weddings and a Funeral,1994,3.2
Imaginary Crimes,1994,3.2
Maverick,1994,3.2
Widows' Peak,1994,3.2
Sleep with Me,1994,3.2
White Fang 2: Myth of the White Wolf,1994,3.2
The Mask,1994,3.2
Cobb,1994,3.2
Wyatt Earp,1994,3.2
Go Fish,1994,3.2
The Mask,1994,3.2
The Mask,1994,3.2
Ace Ventura: Pet Detective,1994,3.1
Iron Will,1994,3.1
Little Giants,1994,3.1
Brainscan,1994,3.1
Radioland Murders,1994,3.1
The Swan Princess,1994,3.1
"Corrina, Corrina",1994,3.1
A Simple Twist of Fate,1994,3.1
The New Age,1994,3.1
Nell,1994,3.1
Thumbelina,1994,3.1
The Paper,1994,3.1
Country Life,1994,3.1
Spanking the Monkey,1994,3.1
Guarding Tess,1994,3
Camilla,1994,3
No Escape,1994,3
It Could Happen to You,1994,3
Threesome,1994,3
I'll Do Anything,1994,3
S.F.W.,1994,3
The Glass Shield,1994,3
Federal Hill,1994,3
The Cowboy Way,1994,3
Princess Caraboo,1994,3
Surviving the Game,1994,3
Serial Mom,1994,3
Bar Girls,1994,3
China Moon,1994,3
Blue Chips,1994,3
Silent Fall,1994,3
A Good Man in Africa,1994,2.9
Renaissance Man,1994,2.9
D2: The Mighty Ducks,1994,2.9
Mixed Nuts,1994,2.9
The River Wild,1994,2.9
A Low Down Dirty Shame,1994,2.9
Lassie,1994,2.9
Little Big League,1994,2.9
Blown Away,1994,2.9
Lassie,1994,2.9
Airheads,1994,2.9
Trapped in Paradise,1994,2.9
Naked Gun 33 1/3: The Final Insult,1994,2.9
Beverly Hills Cop III,1994,2.9
Mixed Nuts,1994,2.9
Major League II,1994,2.8
Lightning Jack,1994,2.8
Camp Nowhere,1994,2.8
Disclosure,1994,2.8
The Favor,1994,2.8
Intersection,1994,2.8
Bad Girls,1994,2.8
The Road to Wellville,1994,2.8
Wolf,1994,2.8
Speechless,1994,2.8
The Pagemaster,1994,2.8
Un indien dans la ville,1994,2.8
I.Q.,1994,2.8
The Puppet Masters,1994,2.8
Milk Money,1994,2.7
Andre,1994,2.7
Baby's Day Out,1994,2.7
Angie,1994,2.7
City Slickers II: The Legend of Curly's Gold,1994,2.7
Drop Zone,1994,2.7
Color of Night,1994,2.7
Terminal Velocity,1994,2.6
North,1994,2.6
The Air Up There,1994,2.6
The Chase,1994,2.6
Timecop,1994,2.6
3 Ninjas Kick Back,1994,2.6
Prêt-à-Porter,1994,2.5
The Flintstones,1994,2.5
The Specialist,1994,2.5
Wagons East,1994,2.5
Monkey Trouble,1994,2.5
Cops and Robbersons,1994,2.5
Clean Slate,1994,2.5
Ri¢hie Ri¢h,1994,2.5
In the Army Now,1994,2.5
Jimmy Hollywood,1994,2.5
On Deadly Ground,1994,2.5
The Return of the Texas Chainsaw Massacre,1994,2.4
Cabin Boy,1994,2.4
Getting Even with Dad,1994,2.4
Getting Even with Dad,1994,2.4
Junior,1994,2.4
Blankman,1994,2.3
Exit to Eden,1994,2.3
"Car 54, Where Are You?",1994,2.2
Street Fighter,1994,2.2
Double Dragon,1994,2.1
It's Pat,1994,2
Nadja,1994,0
Little Women,1994,0
"The Last Klezmer: Leopold Kozlowski, His Life and Music",1994,0
War of the Buttons,1994,0
Xinghua san yue tian,1994,0
The Neverending Story III,1994,0
Mina Tannenbaum,1994,0
Pontiac Moon,1994,0
Death Machine,1994,0
Some Folks Call It a Sling Blade,1994,0
The Little Rascals,1994,0
Rapa Nui,1994,0
A Million to Juan,1994,0
Of Love and Shadows,1994,0
Ai qing wan sui,1994,0
Prince of Jutland,1994,0
Nattevagten,1994,0
Tian guo ni zi,1994,0
Black Beauty,1994,0
Once Were Warriors,1994,0
Little Women,1994,0
House Party 3,1994,0
Africa: The Serengeti,1994,0
Puppet Master 5: The Final Chapter,1994,0
The Neverending Story III,1994,0
The Next Karate Kid,1994,0
Destiny in Space,1994,0
Tigrero: A Film That Was Never Made,1994,0
Phantasm III: Lord of the Dead,1994,0
Police Academy: Mission to Moscow,1994,0
Little Women,1994,0
The Return of Jafar,1994,0
Highlander III: The Sorcerer,1994,0
Jing wu ying xiong,1994,0
Foreign Student,1994,0
Heisei tanuki gassen pompoko,1994,0
Legends of the Fall,1994,0
Beyond Bedlam,1994,0
The Search for One-eye Jimmy,1994,0
Blank Check,1994,0
A Troll in Central Park,1994,0
There Goes My Baby,1994,0
Love and a .45,1994,0
Sister My Sister,1994,0
"The Beans of Egypt, Maine",1994,0
That's Entertainment! III,1994,0
Twin Sitters,1994,0
Black Beauty,1994,0
Curtis's Charm,1995,
En avoir (ou pas),1995,
Tough and Deadly,1995,
Angel Baby,1995,
Condition Red,1995,
Wild Bill,1995,
Gospa,1995,4.5
Underground,1995,4.4
La haine,1995,4.3
Land and Freedom,1995,4.3
"Institute Benjamenta, or This Dream People Call Human Life",1995,4.2
The Usual Suspects,1995,4.2
Antonia,1995,4.2
The Usual Suspects,1995,4.2
Before Sunrise,1995,4.1
In the Bleak Midwinter,1995,4.1
Schlafes Bruder,1995,4.1
Badkonake sefid,1995,4
From the Journals of Jean Seberg,1995,4
To vlemma tou Odyssea,1995,4
Desert Winds,1995,4
La cité des enfants perdus,1995,4
Duo luo tian shi,1995,4
Nico Icon,1995,4
Maboroshi no hikari,1995,4
Dead Man,1995,4
Duo luo tian shi,1995,4
Kôkaku kidôtai,1995,3.9
My Family,1995,3.9
Persuasion,1995,3.9
When Night Is Falling,1995,3.9
Frank and Ollie,1995,3.9
Heat,1995,3.9
The Celluloid Closet,1995,3.9
Cold Fever,1995,3.9
Casino,1995,3.9
La cérémonie,1995,3.9
Smoke,1995,3.9
New Jersey Drive,1995,3.8
Nelly & Monsieur Arnaud,1995,3.8
Living in Oblivion,1995,3.8
Frankie Starlight,1995,3.8
Sense and Sensibility,1995,3.8
Braveheart,1995,3.8
Welcome to the Dollhouse,1995,3.7
Flirt,1995,3.7
Cold Comfort Farm,1995,3.7
Le hussard sur le toit,1995,3.7
The Young Poisoner's Handbook,1995,3.7
La flor de mi secreto,1995,3.7
The Cure,1995,3.7
Forgotten Silver,1995,3.7
Toy Story,1995,3.7
The Cure,1995,3.7
Richard III,1995,3.7
Once Upon a Time... When We Were Colored,1995,3.7
Toy story,1995,3.7
Richard III,1995,3.7
Anne Frank Remembered,1995,3.7
Toy Story,1995,3.7
"301, 302",1995,3.7
Das Versprechen,1995,3.7
Margaret's Museum,1995,3.7
L'uomo delle stelle,1995,3.7
Al di là delle nuvole,1995,3.6
Tommy Boy,1995,3.6
Apollo 13,1995,3.6
Les rendez-vous de Paris,1995,3.6
Losing Isaiah,1995,3.6
Die Hard: With a Vengeance,1995,3.6
Dead Man Walking,1995,3.6
Leaving Las Vegas,1995,3.6
The Bridges of Madison County,1995,3.6
Jack & Sarah,1995,3.6
The Bridges of Madison County,1995,3.6
Yao a yao yao dao waipo qiao,1995,3.6
Mallrats,1995,3.6
Guantanamera,1995,3.5
Madagascar Skin,1995,3.5
The Incredibly True Adventure of Two Girls in Love,1995,3.5
Nixon,1995,3.5
Now and Then,1995,3.5
Empire Records,1995,3.5
Carrington,1995,3.5
Bad Boys,1995,3.5
Murder in the First,1995,3.5
Beyond Rangoon,1995,3.5
The Basketball Diaries,1995,3.5
Crimson Tide,1995,3.5
Kids,1995,3.5
Party Girl,1995,3.5
Higher Learning,1995,3.5
"Cry, the Beloved Country",1995,3.5
Mr. Holland's Opus,1995,3.5
Blue in the Face,1995,3.5
Bad Boys,1995,3.5
Clockers,1995,3.5
Things to Do in Denver When You're Dead,1995,3.5
Four Rooms,1995,3.5
Billy Madison,1995,3.5
Desperado,1995,3.5
In the Mouth of Madness,1995,3.5
GoldenEye,1995,3.4
Gazon maudit,1995,3.4
A Little Princess,1995,3.4
Fluke,1995,3.4
The Grass Harp,1995,3.4
A Little Princess,1995,3.4
Funny Bones,1995,3.4
Denise Calls Up,1995,3.4
Home for the Holidays,1995,3.4
Stonewall,1995,3.4
Dolores Claiborne,1995,3.4
Jeffrey,1995,3.4
Total Eclipse,1995,3.4
Waiting to Exhale,1995,3.3
Restoration,1995,3.3
Boca a boca,1995,3.3
The Crossing Guard,1995,3.3
Magic in the Water,1995,3.3
Circle of Friends,1995,3.3
The Prophecy,1995,3.3
The Doom Generation,1995,3.3
Othello,1995,3.3
Strange Days,1995,3.3
Last Summer in the Hamptons,1995,3.3
A Walk in the Clouds,1995,3.3
Rob Roy,1995,3.3
Angels and Insects,1995,3.3
Two Bits,1995,3.3
The Run of the Country,1995,3.3
Dead Presidents,1995,3.3
Mighty Aphrodite,1995,3.3
Palookaville,1995,3.3
Unzipped,1995,3.3
Othello,1995,3.3
Devil in a Blue Dress,1995,3.3
Tales from the Crypt: Demon Knight,1995,3.2
The American President,1995,3.2
While You Were Sleeping,1995,3.2
The Perez Family,1995,3.2
The Fantasticks,1995,3.2
Butterfly Kiss,1995,3.2
Titanica,1995,3.2
Unstrung Heroes,1995,3.2
Pocahontas,1995,3.2
How to Make an American Quilt,1995,3.2
Roommates,1995,3.2
French Kiss,1995,3.2
Jumanji,1995,3.2
The Brothers McMullen,1995,3.2
Hackers,1995,3.2
An Awfully Big Adventure,1995,3.2
Get Shorty,1995,3.2
A Modern Affair,1995,3.2
Live Nude Girls,1995,3.2
Ace Ventura: When Nature Calls,1995,3.2
Balto,1995,3.2
Powder,1995,3.1
Dangerous Minds,1995,3.1
The Journey of August King,1995,3.1
Halloween: The Curse of Michael Myers,1995,3.1
"To Wong Foo Thanks for Everything, Julie Newmar",1995,3.1
Tales from the Hood,1995,3.1
Outbreak,1995,3.1
Nick of Time,1995,3.1
Boys on the Side,1995,3.1
Just Cause,1995,3.1
Moonlight and Valentino,1995,3.1
Hung fan kui,1995,3.1
The Quick and the Dead,1995,3.1
The Crude Oasis,1995,3.1
A Goofy Movie,1995,3.1
A Pyromaniac's Love Story,1995,3.1
Copycat,1995,3.1
A Month by the Lake,1995,3.1
Babe,1995,3
Casper,1995,3
The Amazing Panda Adventure,1995,3
Father of the Bride Part II,1995,3
Heidi Fleiss: Hollywood Madam,1995,3
Lord of Illusions,1995,3
Search and Destroy,1995,3
First Knight,1995,3
Screamers,1995,3
Something to Talk About,1995,3
Forget Paris,1995,3
Senior Trip,1995,3
Underneath,1995,3
The Englishman Who Went Up a Hill But Came Down a Mountain,1995,3
Blue Juice,1995,3
Three Wishes,1995,3
The Tie That Binds,1995,3
Babe,1995,3
The Stars Fell on Henrietta,1995,3
Steal Big Steal Little,1995,2.9
Canadian Bacon,1995,2.9
The Scarlet Letter,1995,2.9
The Scarlet Letter,1995,2.9
The Baby-Sitters Club,1995,2.9
Kiss of Death,1995,2.9
Batman Forever,1995,2.9
Feast of July,1995,2.9
It Takes Two,1995,2.9
Kiss of Death,1995,2.9
Major Payne,1995,2.9
Across the Sea of Time,1995,2.9
Bye Bye Love,1995,2.9
Rough Magic,1995,2.9
The Pompatus of Love,1995,2.9
Never Talk to Strangers,1995,2.8
Dracula: Dead and Loving It,1995,2.8
Mortal Kombat,1995,2.8
Tank Girl,1995,2.8
Jefferson in Paris,1995,2.8
Tank Girl,1995,2.8
Free Willy 2: The Adventure Home,1995,2.8
Hideaway,1995,2.8
White Man's Burden,1995,2.8
Houseguest,1995,2.8
The Net,1995,2.8
Virtuosity,1995,2.8
The Indian in the Cupboard,1995,2.7
Nine Months,1995,2.7
Village of the Damned,1995,2.7
Candyman: Farewell to the Flesh,1995,2.7
Money Train,1995,2.7
Two Much,1995,2.7
Species,1995,2.7
The Big Green,1995,2.7
Tom and Huck,1995,2.7
Mighty Morphin Power Rangers: The Movie,1995,2.7
Village of the Damned,1995,2.7
Waterworld,1995,2.6
Destiny Turns on the Radio,1995,2.6
Miami Rhapsody,1995,2.6
Bushwhacked,1995,2.6
Cutthroat Island,1995,2.6
Under Siege 2: Dark Territory,1995,2.6
Congo,1995,2.6
Sudden Death,1995,2.6
Stuart Saves His Family,1995,2.6
Judge Dredd,1995,2.5
Johnny Mnemonic,1995,2.5
Vampire in Brooklyn,1995,2.4
Jury Duty,1995,2.4
Dr. Jekyll and Ms. Hyde,1995,2.4
The Brady Bunch Movie,1995,2.4
Operation Dumbo Drop,1995,2.4
The Mangler,1995,2.4
Showgirls,1995,2.3
Fair Game,1995,2.1
Jupiter's Wife,1995,0
Sex & the Other Man,1995,0
Shu dan long wei,1995,0
El callejón de los milagros,1995,0
Synthetic Pleasures,1995,0
A Personal Journey with Martin Scorsese Through American Movies,1995,0
Carnosaur 2,1995,0
The Last Supper,1995,0
Mutters Courage,1995,0
Tokyo Fist,1995,0
O Convento,1995,0
Fist of the North Star,1995,0
3 Ninjas Knuckle Up,1995,0
Wings of Courage,1995,0
The Sadness of Sex,1995,0
Best of the Best 3: No Turning Back,1995,0
Kjærlighetens kjøtere,1995,0
Tall Tale,1995,0
Best of the Best 3: No Turning Back,1995,0
Mad Love,1995,0
La fille seule,1995,0
Dadetown,1995,0
Heavy Weights,1995,0
Wallace and Gromit in A Close Shave,1995,0
The Haunted World of Edward D. Wood Jr.,1995,0
The Gate of Heavenly Peace,1995,0
Clueless,1995,0
Caballos salvajes,1995,0
Twelve Monkeys,1995,0
Theodore Rex,1995,0
Rent-a-Kid,1995,0
Gonin,1995,0
Carmen Miranda: Bananas Is My Business,1995,0
"Other Voices, Other Rooms",1995,0
A Kid in King Arthur's Court,1995,0
The Land Before Time III: The Time of the Great Giving,1995,0
Faces of Death V,1995,0
Mimi wo sumaseba,1995,0
Far from Home: The Adventures of Yellow Dog,1995,0
A Boy Called Hate,1995,0
Aladdin and the King of Thieves,1995,0
Der Totmacher,1995,0
Gumby: The Movie,1995,0
Friday,1995,0
Sonic Outlaws,1995,0
Fall Time,1995,0
Le garçu,1995,0
Lust och fägring stor,1995,0
Children of the Corn III: Urban Harvest,1995,0
Gold Diggers: The Secret of Bear Mountain,1995,0
Glory Daze,1995,0
Delta of Venus,1995,0
Billy's Holiday,1995,0
El día de la bestia,1995,0
Etz Hadomim Tafus,1995,0
Crying Freeman,1995,0
Castle Freak,1995,0
The Jerky Boys,1995,0
Xich lo,1995,0
Brothers in Trouble,1995,0
Le bonheur est dans le pré,1995,0
Iron Eagle IV,1995,0
Le confessionnal,1995,0
Nemesis 2: Nebula,1995,0
Power 98,1996,
Millennium,1996,
Marlene Dietrich: Shadow and Light,1996,
Das Superweib,1996,
Barb Wire,1996,
Wallace & Gromit: The Best of Aardman Animation,1996,
Peanuts - Die Bank zahlt alles,1996,
Promised Land,1996,
Beautiful Thing,1996,4.3
Kolja,1996,4.2
Kauas pilvet karkaavat,1996,4.1
Breaking the Waves,1996,4.1
When We Were Kings,1996,4.1
Small Faces,1996,4.1
Ponette,1996,4.1
Secrets & Lies,1996,4.1
Bian Lian,1996,4.1
Paradise Lost: The Child Murders at Robin Hood Hills,1996,4.1
Trois vies & une seule mort,1996,4
Le huitième jour,1996,4
Some Mother's Son,1996,4
Microcosmos: Le peuple de l'herbe,1996,4
Lilies - Les feluettes,1996,4
Trainspotting,1996,4
Sling Blade,1996,3.9
Waiting for Guffman,1996,3.9
Jenseits der Stille,1996,3.9
La promesse,1996,3.9
Shall we dansu?,1996,3.9
Fargo,1996,3.9
Hype!,1996,3.9
Box of Moon Light,1996,3.9
Kavkazskiy plennik,1996,3.9
Big Night,1996,3.9
The Big Squeeze,1996,3.8
Mystery Science Theater 3000: The Movie,1996,3.8
Der Unhold,1996,3.8
Ridicule,1996,3.8
Swingers,1996,3.8
Shine,1996,3.8
Hamlet,1996,3.8
The Pillow Book,1996,3.8
Hamlet,1996,3.8
Love and Other Catastrophes,1996,3.8
Hamlet,1996,3.8
Hamlet,1996,3.8
Hamlet,1996,3.8
Schizopolis,1996,3.8
Girls Town,1996,3.8
Hamlet,1996,3.8
Chacun cherche son chat,1996,3.8
Bottle Rocket,1996,3.7
Entertaining Angels: The Dorothy Day Story,1996,3.7
Hotel de Love,1996,3.7
Primal Fear,1996,3.7
It's My Party,1996,3.7
Twelfth Night,1996,3.7
Gabbeh,1996,3.7
Sydney,1996,3.7
Happy Gilmore,1996,3.7
Walking and Talking,1996,3.6
Trees Lounge,1996,3.6
Set It Off,1996,3.6
The Whole Wide World,1996,3.6
Love Serenade,1996,3.6
Grace of My Heart,1996,3.6
The English Patient,1996,3.6
Intimate Relations,1996,3.6
Mother Night,1996,3.6
Dream for an Insomniac,1996,3.6
Michael Collins,1996,3.6
Sunset Park,1996,3.6
The Spitfire Grill,1996,3.6
Beautiful Girls,1996,3.6
Looking for Richard,1996,3.6
A Time to Kill,1996,3.6
Sleepers,1996,3.6
The Leading Man,1996,3.6
Jude,1996,3.6
The Rock,1996,3.6
Stealing Beauty,1996,3.5
Get on the Bus,1996,3.5
Moll Flanders,1996,3.5
Star Trek: First Contact,1996,3.5
The Mirror Has Two Faces,1996,3.5
Different for Girls,1996,3.5
Irma Vep,1996,3.5
Feng yue,1996,3.5
Foxfire,1996,3.5
Shekvarebuli kulinaris ataserti retsepti,1996,3.5
Citizen Ruth,1996,3.5
Bound,1996,3.5
A Thin Line Between Love and Hate,1996,3.5
The Daytrippers,1996,3.5
Brassed Off,1996,3.5
Independence Day,1996,3.5
Kama Sutra: A Tale of Love,1996,3.5
Surviving Picasso,1996,3.4
Kids in the Hall: Brain Candy,1996,3.4
Ghosts of Mississippi,1996,3.4
Curdled,1996,3.4
From Dusk Till Dawn,1996,3.4
Les voleurs,1996,3.4
The Funeral,1996,3.4
I'm Not Rappaport,1996,3.4
From Dusk Till Dawn,1996,3.4
Freeway,1996,3.4
Manny & Lo,1996,3.4
Everyone Says I Love You,1996,3.4
I Shot Andy Warhol,1996,3.4
A Family Thing,1996,3.4
The Long Kiss Goodnight,1996,3.3
Wedding Bell Blues,1996,3.3
Jerry Maguire,1996,3.3
Flirting with Disaster,1996,3.3
The Sunchaser,1996,3.3
SubUrbia,1996,3.3
Jerry Maguire,1996,3.3
Carried Away,1996,3.3
SubUrbia,1996,3.3
The People vs. Larry Flynt,1996,3.3
The Birdcage,1996,3.3
The Ghost and the Darkness,1996,3.3
Flirting with Disaster,1996,3.3
The Frighteners,1996,3.3
Mission: Impossible,1996,3.3
Children of the Revolution,1996,3.3
Twister,1996,3.2
Bed of Roses,1996,3.2
That Thing You Do!,1996,3.2
Caught,1996,3.2
Courage Under Fire,1996,3.2
Muppet Treasure Island,1996,3.2
Illtown,1996,3.2
Night Falls on Manhattan,1996,3.2
Scream,1996,3.2
Up Close & Personal,1996,3.2
Indian Summer,1996,3.2
"Love, etc.",1996,3.2
Ed's Next Move,1996,3.2
The Crucible,1996,3.2
The First Wives Club,1996,3.2
Fear,1996,3.2
Unhook the Stars,1996,3.2
White Squall,1996,3.2
My Fellow Americans,1996,3.2
Indian Summer,1996,3.2
Everything Relative,1996,3.2
The Evening Star,1996,3.2
Twister,1996,3.2
A Perfect Candidate,1996,3.2
The Watermelon Woman,1996,3.2
Courage Under Fire,1996,3.2
The Portrait of a Lady,1996,3.2
Marvin's Room,1996,3.2
DragonHeart,1996,3.2
Last Man Standing,1996,3.1
Evita,1996,3.1
Infinity,1996,3.1
Matilda,1996,3.1
Ransom,1996,3.1
Faithful,1996,3.1
Hollow Reed,1996,3.1
Ransom,1996,3.1
Female Perversions,1996,3.1
If Lucy Fell,1996,3.1
One Fine Day,1996,3.1
The Craft,1996,3.1
Mrs. Winterbourne,1996,3.1
Kingpin,1996,3.1
The Crow: City of Angels,1996,3
Jack,1996,3
Blood and Wine,1996,3
The Substance of Fire,1996,3
Fly Away Home,1996,3
The Chamber,1996,3
Kansas City,1996,3
In Love and War,1996,3
City Hall,1996,3
Phat Beach,1996,3
Kansas City,1996,3
Albino Alligator,1996,3
Unforgettable,1996,3
Ging chaat goo si 4: Ji gaan daan yam mo,1996,3
American Buffalo,1996,3
James and the Giant Peach,1996,3
The Rich Man's Wife,1996,3
Phenomenon,1996,3
Albino Alligator,1996,3
Phenomenon,1996,3
Normal Life,1996,3
2 Days in the Valley,1996,3
Before and After,1996,3
Beavis and Butt-Head Do America,1996,3
The Trigger Effect,1996,3
The Substitute,1996,2.9
Executive Decision,1996,2.9
The Preacher's Wife,1996,2.9
To Gillian on Her 37th Birthday,1996,2.9
Keys to Tulsa,1996,2.9
Mad Dog Time,1996,2.9
Space Jam,1996,2.9
The Truth About Cats & Dogs,1996,2.9
The Nutty Professor,1996,2.9
Homeward Bound II: Lost in San Francisco,1996,2.9
Hellraiser: Bloodline,1996,2.9
Tin Cup,1996,2.9
The Truth About Cats & Dogs,1996,2.9
Extreme Measures,1996,2.9
The Nutty Professor,1996,2.9
Mulholland Falls,1996,2.9
She's the One,1996,2.9
The Arrival,1996,2.9
The Associate,1996,2.9
The Associate,1996,2.9
Race the Sun,1996,2.9
Broken Arrow,1996,2.9
House Arrest,1996,2.8
Eraser,1996,2.8
Mary Reilly,1996,2.8
Escape from L.A.,1996,2.8
The Cable Guy,1996,2.8
Daylight,1996,2.8
The Fan,1996,2.8
D3: The Mighty Ducks,1996,2.8
Maximum Risk,1996,2.8
Getting Away with Murder,1996,2.8
The Juror,1996,2.8
Down Periscope,1996,2.8
All Dogs Go to Heaven 2,1996,2.8
The Fan,1996,2.8
Mars Attacks!,1996,2.8
Bad Moon,1996,2.8
Multiplicity,1996,2.7
Chain Reaction,1996,2.7
Adrenalin: Fear the Rush,1996,2.7
Heaven's Prisoners,1996,2.7
Diabolique,1996,2.7
The Glimmer Man,1996,2.7
Feeling Minnesota,1996,2.7
The Great White Hype,1996,2.7
Thinner,1996,2.7
The Adventures of Pinocchio,1996,2.6
Jingle All the Way,1996,2.6
Flipper,1996,2.6
Flipper,1996,2.6
Celtic Pride,1996,2.6
Dear God,1996,2.6
Bordello of Blood,1996,2.6
Fled,1996,2.6
Sgt. Bilko,1996,2.6
Larger Than Life,1996,2.6
Carpool,1996,2.6
Bio-Dome,1996,2.6
Harriet the Spy,1996,2.6
Two If by Sea,1996,2.6
First Kid,1996,2.5
Joe's Apartment,1996,2.5
Spy Hard,1996,2.5
Dunston Checks In,1996,2.5
Big Bully,1996,2.4
Striptease,1996,2.4
The Island of Dr. Moreau,1996,2.4
Mr. Wrong,1996,2.4
The Pallbearer,1996,2.3
A Very Brady Sequel,1996,2.3
Solo,1996,2.3
The Stupids,1996,2.3
Lawnmower Man 2: Beyond Cyberspace,1996,2.1
Kazaam,1996,1.8
Dangan ranna,1996,0
Eye for an Eye,1996,0
Edie & Pen,1996,0
Sip si 32 dou,1996,0
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,0
Silent Trigger,1996,0
Space Truckers,1996,0
Ripe,1996,0
Sik san,1996,0
Wish Upon a Star,1996,0
Never Met Picasso,1996,0
La sindrome di Stendhal,1996,0
Children of the Corn: The Gathering,1996,0
Losing Chase,1996,0
Un divan à New York,1996,0
Romeo + Juliet,1996,0
Bastard Out of Carolina,1996,0
Pie in the Sky,1996,0
The Quiet Room,1996,0
Girl 6,1996,0
Eye for an Eye,1996,0
Faces of Death VI,1996,0
Head Above Water,1996,0
Emma,1996,0
Tesis,1996,0
The Canterville Ghost,1996,0
Terra Estrangeira,1996,0
Doctor Who,1996,0
Hard Core Logo,1996,0
Dong gong xi gong,1996,0
Søndagsengler,1996,0
Hak hap,1996,0
Kizzu ritân,1996,0
Éxtasis,1996,0
The Last of the High Kings,1996,0
Libertarias,1996,0
Amityville: Dollhouse,1996,0
Crimetime,1996,0
Carnosaur 3: Primal Species,1996,0
Bloodsport 2,1996,0
The Boys Next Door,1996,0
The Line King: The Al Hirschfeld Story,1996,0
"I Love You, I Love You Not",1996,0
Romeo + Juliet,1996,0
Profundo carmesí,1996,0
Tromeo and Juliet,1996,0
Love Is All There Is,1996,0
The Wind in the Willows,1996,0
Sudden Manhattan,1996,0
Azúcar amarga,1996,0
